DATABASE_URL: file:./prisma/dev.db
Server is running on port 5000
DATABASE_URL: file:./prisma/dev.db
Server is running on port 5000
DATABASE_URL: file:./prisma/dev.db
Server is running on port 5000
Comparing password for test@gmail.com. Length: 6, Hash length: 60
POST /api/auth/login 200 337 - 164.976 ms
GET /api/notifications 200 4519 - 12.710 ms
GET /api/auth/me 200 121 - 5.252 ms
GET /api/restaurants 304 - - 114.749 ms
GET /api/restaurants 304 - - 97.366 ms
GET /api/notifications 304 - - 6.087 ms
GET /api/restaurants 304 - - 177.807 ms
GET /api/notifications 304 - - 7.474 ms
GET /api/restaurants 304 - - 122.446 ms
GET /api/restaurants/followed 200 4238782 - 164.108 ms
GET /api/auth/me 304 - - 9.176 ms
Push subscription saved/updated for user 4cddcc8e-1145-4831-add1-9f2176998261
POST /api/notifications/subscribe 201 52 - 20.096 ms
GET /api/notifications 304 - - 6.054 ms
GET /api/restaurants 304 - - 119.729 ms
GET /api/restaurants 304 - - 100.625 ms
Comparing password for sair@gmail.com. Length: 6, Hash length: 60
POST /api/auth/login 200 355 - 103.763 ms
GET /api/notifications 200 2 - 6.358 ms
GET /api/auth/me 200 137 - 4.461 ms
GET /api/restaurants 304 - - 138.784 ms
GET /api/restaurants 304 - - 92.391 ms
GET /api/notifications 304 - - 8.766 ms
GET /api/restaurants 304 - - 114.079 ms
GET /api/auth/me 304 - - 5.103 ms
GET /api/restaurants 304 - - 92.336 ms
GET /api/notifications 304 - - 18.169 ms
GET /api/restaurants 304 - - 105.099 ms
GET /api/auth/me 304 - - 4.727 ms
GET /api/restaurants 304 - - 88.676 ms
GET /api/notifications 304 - - 6.234 ms
GET /api/auth/me 304 - - 4.534 ms
GET /api/restaurants 304 - - 78.199 ms
GET /api/restaurants 304 - - 111.352 ms
GET /api/notifications 304 - - 7.408 ms
GET /api/restaurants 304 - - 126.636 ms
GET /api/auth/me 304 - - 5.294 ms
GET /api/restaurants 304 - - 107.182 ms
GET /api/notifications 304 - - 4.390 ms
GET /api/restaurants 304 - - 130.524 ms
GET /api/restaurants 304 - - 81.510 ms
Comparing password for sair@gmail.com. Length: 6, Hash length: 60
POST /api/auth/login 200 355 - 101.230 ms
GET /api/notifications 200 2 - 7.483 ms
GET /api/auth/me 200 137 - 4.536 ms
GET /api/restaurants 304 - - 100.109 ms
GET /api/restaurants 304 - - 185.208 ms
GET /api/auth/me 304 - - 5.906 ms
GET /api/owner/restaurants 200 5613922 - 153.091 ms
GET /api/owner/restaurants/0cafd53f-8bcf-4b14-9207-19c4f747eb7d 200 5614356 - 130.896 ms
GET /api/restaurants 304 - - 91.921 ms
GET /api/restaurants 304 - - 80.417 ms
GET /api/notifications 304 - - 13.681 ms
GET /api/restaurants 304 - - 72.333 ms
GET /api/auth/me 304 - - 4.578 ms
GET /api/restaurants 304 - - 71.430 ms
GET /api/auth/me 304 - - 3.368 ms
GET /api/owner/restaurants 200 5613922 - 139.919 ms
GET /api/notifications 304 - - 6.495 ms
GET /api/tags 404 147 - 4.157 ms
GET /api/version 404 150 - 1.024 ms
GET /api/tags 404 147 - 0.599 ms
GET /api/version 404 150 - 0.576 ms
GET /api/health 200 15 - 0.740 ms
GET /api/status 404 149 - 0.738 ms
GET /api/system 404 149 - 1.159 ms
GET /api/v1/auth 404 150 - 0.490 ms
GET /api/tools 404 148 - 0.393 ms
GET /api/agent 404 148 - 0.708 ms
GET /api/chain 404 148 - 0.804 ms
GET /api/sessions 404 151 - 0.603 ms
GET /api/chat 404 147 - 0.756 ms
GET /api/v1/docs 404 150 - 1.951 ms
GET /api/v1/me 404 148 - 0.724 ms
GET /api/v1/info 404 150 - 0.447 ms
GET /api/trpc 404 147 - 0.546 ms
GET /api/agents 404 149 - 0.556 ms
GET /api/agent/tasks 404 154 - 0.564 ms
GET /api/v1/bots 404 150 - 0.440 ms
GET /api/v1/collections 404 157 - 0.465 ms
GET /api/models 404 149 - 0.655 ms
GET /api/predict 404 150 - 0.348 ms
GET /api/v1/heartbeat 404 155 - 0.723 ms
GET /api/v1/version 404 153 - 0.462 ms
GET /api/tts 404 146 - 0.749 ms
GET /api/crews 404 148 - 0.480 ms
GET /api/tasks 404 148 - 0.361 ms
GET /api/manage/connector 404 159 - 0.477 ms
GET /api/manage/document-set 404 162 - 0.367 ms
GET /api/v1/workers 404 153 - 0.471 ms
GET /api/v1/nodes 404 151 - 0.401 ms
GET /api/v1/chatflows 404 155 - 0.514 ms
GET /api/search 404 149 - 0.637 ms
GET /api/ 404 143 - 0.667 ms
GET /api/v1/app/version 404 157 - 0.411 ms
GET /api/v1/models 404 152 - 0.783 ms
GET /api/kernelspecs 404 154 - 0.638 ms
GET /api/extra/version 404 156 - 0.486 ms
GET /api/v1/model 404 151 - 0.404 ms
GET /api/v1/info/version 404 158 - 0.680 ms
GET /api/v1/experiments 404 157 - 0.478 ms
GET /api/v1/namespaces 404 156 - 0.809 ms
GET /api/v1/flows 404 151 - 1.784 ms
GET /api/v1/components 404 156 - 0.866 ms
GET /api/public/health 404 156 - 0.565 ms
GET /api/public/models 404 156 - 0.806 ms
GET /api/v1/runs 404 150 - 0.543 ms
GET /api/v1/sessions 404 154 - 0.640 ms
GET /api/config 404 149 - 0.678 ms
GET /api/kernel/status 404 156 - 0.880 ms
GET /api/query 404 148 - 0.517 ms
GET /api/home 404 147 - 0.509 ms
GET /api/v1/health 404 152 - 0.825 ms
GET /api/handlers 404 151 - 0.847 ms
GET /api/projects 404 151 - 0.665 ms
GET /api/2.0/mlflow/registered-models/list 404 176 - 0.487 ms
GET /api/2.0/mlflow/experiments/list 404 170 - 0.577 ms
GET /api/v1/credentials 404 157 - 0.632 ms
GET /api/v1/workflows 404 155 - 0.459 ms
Comparing password for test@gmail.com. Length: 6, Hash length: 60
POST /api/auth/login 200 337 - 103.428 ms
GET /api/notifications 200 4519 - 4.343 ms
GET /api/auth/me 200 121 - 3.861 ms
GET /api/show 404 147 - 0.879 ms
GET /api/ps 404 145 - 1.100 ms
GET /api/restaurants 304 - - 86.820 ms
GET /api/restaurants 304 - - 80.451 ms
GET /api/v1/label/__name__/values 404 167 - 0.536 ms
GET /api/v1/targets 404 153 - 0.428 ms
GET /api/v1/participants 404 158 - 0.846 ms
GET /api/v1/query 404 151 - 0.355 ms
GET /api/flows 404 148 - 0.450 ms
GET /api/cluster_status 404 157 - 0.450 ms
GET /api/notifications 304 - - 4.180 ms
GET /api/serve/applications 404 161 - 0.576 ms
GET /api/serve/deployments 404 160 - 0.443 ms
GET /api/skills 404 149 - 0.391 ms
GET /api/workflows 404 152 - 0.851 ms
GET /api/deployments 404 154 - 0.826 ms
GET /api/auth/me 304 - - 9.452 ms
GET /api/restaurants/followed 304 - - 95.042 ms
GET /api/owner/restaurants/6ea5c2b1-65ff-4840-ab06-6b48ef3dc174 200 866 - 9.797 ms
GET /api/notifications 304 - - 3.855 ms
GET /api/notifications 304 - - 4.081 ms
PUT /api/owner/restaurants/6ea5c2b1-65ff-4840-ab06-6b48ef3dc174/menus 200 1136 - 48.285 ms
GET /api/owner/restaurants/6ea5c2b1-65ff-4840-ab06-6b48ef3dc174 200 1166 - 9.733 ms
GET /api/auth/me 304 - - 3.776 ms
GET /api/owner/restaurants 200 5614220 - 130.030 ms
GET /api/notifications 304 - - 5.260 ms
GET /api/notifications 200 4835 - 5.568 ms
GET /api/auth/me 304 - - 4.683 ms
GET /api/restaurants 304 - - 103.953 ms
GET /api/restaurants 304 - - 71.428 ms
GET /api/notifications 304 - - 6.753 ms
GET /api/notifications 304 - - 6.763 ms
GET /api/restaurants 200 4239944 - 117.551 ms
GET /api/restaurants 304 - - 86.228 ms
GET /api/notifications 200 2 - 4.591 ms
GET /api/auth/me 304 - - 4.745 ms
GET /api/auth/me 304 - - 24.367 ms
GET /api/owner/restaurants 304 - - 141.652 ms
GET /api/notifications 304 - - 6.954 ms
GET /api/auth/me 304 - - 30.974 ms
GET /api/restaurants 304 - - 117.715 ms
GET /api/restaurants 304 - - 194.388 ms
GET /api/auth/me 304 - - 5.610 ms
GET /api/restaurants/followed 200 4239080 - 78.063 ms
GET /api/owner/restaurants/0cafd53f-8bcf-4b14-9207-19c4f747eb7d 200 5614356 - 132.815 ms
GET /api/notifications 304 - - 4.273 ms
PUT /api/owner/restaurants/0cafd53f-8bcf-4b14-9207-19c4f747eb7d/menus 200 5613155 - 312.584 ms
GET /api/owner/restaurants/0cafd53f-8bcf-4b14-9207-19c4f747eb7d 200 5614659 - 121.573 ms
GET /api/auth/me 304 - - 7.838 ms
GET /api/notifications 200 5141 - 6.853 ms
GET /api/restaurants 304 - - 80.279 ms
GET /api/auth/me 304 - - 13.754 ms
GET /api/notifications 304 - - 18.920 ms
GET /api/restaurants/0cafd53f-8bcf-4b14-9207-19c4f747eb7d 200 5614659 - 104.969 ms
